,Fiyat,Oda,Alan,Yas,Konum,Kat
76970,1809,1,360,23,Sarıyer,13
76971,415,1,86,60,Sarıyer,13
76972,1305,0,21,38,Sarıyer,0
76973,1305,0,21,38,Sarıyer,0
76974,1897,1,101,44,Sarıyer,13
76975,729,0,79,48,Sarıyer,5
76976,1721,1,160,17,Sarıyer,15
76977,517,0,151,75,Sarıyer,6
76978,1897,1,29,60,Sarıyer,4
76979,1317,0,21,0,Sarıyer,13
76980,415,1,155,2,Sarıyer,8
76981,1246,0,332,23,Sarıyer,0
76982,592,0,21,39,Sarıyer,14
76983,2136,0,26,60,Sarıyer,13
76984,1897,0,36,23,Sarıyer,14
76985,1401,0,11,49,Sarıyer,13
76986,1536,0,34,0,Sarıyer,16
76987,477,0,339,48,Sarıyer,16
76988,445,0,86,23,Sarıyer,15
76989,1422,1,11,37,Sarıyer,13
76990,477,0,339,48,Sarıyer,16
76991,477,0,339,48,Sarıyer,16
76992,1367,0,1,38,Sarıyer,0
76993,1422,1,11,37,Sarıyer,13
76994,1721,0,366,71,Sarıyer,3
76995,1702,0,347,75,Sarıyer,12
76996,1546,1,26,30,Sarıyer,0
76997,1546,1,26,30,Sarıyer,0
76998,1514,0,11,48,Sarıyer,13
76999,1422,1,11,37,Sarıyer,13
77000,430,0,11,24,Sarıyer,14
77001,1925,0,1,38,Sarıyer,0
77002,1427,0,61,0,Sarıyer,0
77003,1897,0,46,32,Sarıyer,13
77004,1567,0,31,39,Sarıyer,15
77005,451,0,353,49,Sarıyer,15
77006,532,0,360,0,Sarıyer,11
77007,1648,0,353,60,Sarıyer,9
77008,2147,0,41,48,Sarıyer,16
77009,1648,0,360,60,Sarıyer,15
77010,2059,1,40,60,Sarıyer,17
77011,549,0,347,38,Sarıyer,13
77012,835,0,95,23,Sarıyer,0
77013,387,0,31,24,Sarıyer,11
77014,1367,1,41,38,Sarıyer,13
77015,445,0,31,0,Sarıyer,11
77016,1317,0,21,0,Sarıyer,13
77017,1317,0,21,0,Sarıyer,13
77018,1740,0,21,48,Sarıyer,15
77019,1367,1,41,38,Sarıyer,13
77020,963,0,21,38,Sarıyer,0
77021,1444,0,31,38,Sarıyer,13
77022,811,0,366,71,Sarıyer,18
77023,64,0,141,81,Sarıyer,14
77024,1125,1,165,49,Sarıyer,14
77025,1865,0,353,60,Sarıyer,19
77026,1884,0,11,60,Sarıyer,6
77027,1367,1,41,38,Sarıyer,13
77028,1432,1,41,60,Sarıyer,11
77029,1884,0,11,60,Sarıyer,6
77030,1979,0,11,61,Sarıyer,11
77031,674,0,101,37,Sarıyer,17
77032,1407,0,21,0,Sarıyer,11
77033,792,1,141,75,Sarıyer,13
77034,1648,0,339,60,Sarıyer,3
77035,963,0,21,38,Sarıyer,0
77036,1196,0,21,38,Sarıyer,11
77037,1605,0,76,4,Sarıyer,13
77038,2065,0,46,75,Sarıyer,1
77039,1847,0,61,32,Sarıyer,17
77040,854,1,151,48,Sarıyer,15
77041,378,0,151,48,Sarıyer,6
77042,902,0,21,27,Sarıyer,11
77043,148,0,121,48,Sarıyer,6
77044,1979,0,11,61,Sarıyer,11
77045,1330,0,339,60,Sarıyer,14
77046,1272,0,111,48,Sarıyer,13
77047,323,1,176,71,Sarıyer,11
77048,1161,1,339,2,Sarıyer,16
77049,1510,1,322,71,Sarıyer,4
77050,1422,0,21,12,Sarıyer,18
77051,2101,0,90,60,Sarıyer,11
77052,2101,0,90,60,Sarıyer,11
77053,1620,1,5,48,Sarıyer,17
77054,1196,0,81,32,Sarıyer,11
77055,2147,1,56,33,Sarıyer,0
77056,1567,0,370,0,Sarıyer,1
77057,2101,0,90,60,Sarıyer,11
77058,2136,0,31,16,Sarıyer,16
77059,2136,0,31,16,Sarıyer,16
77060,1857,0,9,0,Sarıyer,15
77061,279,1,44,48,Sarıyer,3
77062,2136,0,31,16,Sarıyer,16
77063,2059,0,6,48,Sarıyer,12
77064,728,0,366,39,Sarıyer,0
77065,148,1,41,43,Sarıyer,11
77066,1798,0,71,60,Sarıyer,0
77067,388,0,46,2,Sarıyer,1
77068,1305,1,69,4,Sarıyer,1
77069,2147,1,56,33,Sarıyer,0
77070,1305,1,69,4,Sarıyer,1
77071,2077,0,71,4,Sarıyer,12
77072,1951,0,86,33,Sarıyer,15
77073,1305,1,69,4,Sarıyer,1
77074,1124,0,353,54,Sarıyer,13
77075,1124,0,353,54,Sarıyer,13
77076,388,0,46,2,Sarıyer,1
77077,447,0,61,15,Sarıyer,14
77078,148,1,81,16,Sarıyer,10
77079,447,0,61,15,Sarıyer,14
77080,1118,0,19,0,Sarıyer,1
77081,1677,0,353,60,Sarıyer,18
77082,1468,1,342,75,Sarıyer,11
77083,601,0,81,37,Sarıyer,19
77084,1743,0,370,2,Sarıyer,1
77085,1009,0,339,48,Sarıyer,14
77086,615,0,1,0,Sarıyer,13
77087,148,0,71,4,Sarıyer,13
77088,1821,0,91,24,Sarıyer,16
77089,388,0,81,78,Sarıyer,18
77090,589,0,151,4,Sarıyer,5
77091,1855,0,1,60,Sarıyer,16
77092,1677,0,36,33,Sarıyer,11
77093,1180,0,11,0,Sarıyer,19
77094,1468,0,332,37,Sarıyer,13
77095,1488,0,56,36,Sarıyer,11
77096,598,0,21,41,Sarıyer,14
77097,1468,0,332,37,Sarıyer,13
77098,1677,0,353,60,Sarıyer,18
77099,1677,0,353,60,Sarıyer,18
77100,629,0,360,39,Sarıyer,15
77101,1238,0,11,37,Sarıyer,15
77102,1841,0,18,71,Sarıyer,6
77103,1297,1,51,17,Sarıyer,15
77104,2,0,11,48,Sarıyer,5
77105,400,0,51,60,Sarıyer,3
77106,1789,0,49,32,Sarıyer,13
77107,1897,0,87,2,Sarıyer,5
77108,1435,0,26,17,Sarıyer,15
77109,336,0,81,78,Sarıyer,13
77110,1118,0,19,0,Sarıyer,1
77111,598,0,21,41,Sarıyer,14
77112,388,0,46,2,Sarıyer,1
77113,388,0,46,2,Sarıyer,1
77114,298,1,51,27,Sarıyer,11
77115,709,0,81,27,Sarıyer,13
77116,1578,1,366,1,Sarıyer,9
77117,1149,0,31,0,Sarıyer,17
77118,1318,0,61,43,Sarıyer,13
77119,881,0,306,61,Sarıyer,0
77120,1857,0,18,60,Sarıyer,3
77121,881,0,306,61,Sarıyer,0
77122,881,0,306,61,Sarıyer,0
77123,1567,0,370,0,Sarıyer,1
77124,1721,0,21,48,Sarıyer,11
77125,1912,0,347,75,Sarıyer,19
77126,588,0,1,33,Sarıyer,0
77127,132,0,88,60,Sarıyer,17
77128,588,0,1,33,Sarıyer,0
77129,1951,1,95,38,Sarıyer,11
77130,56,0,36,48,Sarıyer,19
77131,1648,0,31,32,Sarıyer,11
77132,1297,1,350,0,Sarıyer,11
77133,1181,1,218,81,Sarıyer,11
77134,1181,1,218,81,Sarıyer,11
77135,1181,1,218,81,Sarıyer,11
77136,1277,1,49,30,Sarıyer,16
77137,2057,0,56,48,Sarıyer,18
77138,786,1,16,0,Sarıyer,0
77139,1641,0,368,60,Sarıyer,14
77140,1221,1,16,43,Sarıyer,0
77141,2106,0,36,38,Sarıyer,19
77142,1181,1,218,81,Sarıyer,11
77143,1181,1,218,81,Sarıyer,11
77144,323,1,176,71,Sarıyer,11
77145,588,0,1,33,Sarıyer,0
77146,1272,0,111,48,Sarıyer,13
77147,881,0,306,61,Sarıyer,0
77148,549,0,339,38,Sarıyer,14
77149,1410,0,101,49,Sarıyer,0
77150,1124,0,353,54,Sarıyer,13
77151,1432,1,21,38,Sarıyer,14
77152,1382,0,91,60,Sarıyer,14
77153,1432,1,21,38,Sarıyer,14
77154,1432,1,21,38,Sarıyer,14
77155,1382,0,91,60,Sarıyer,14
77156,2136,0,31,16,Sarıyer,16
77157,1426,0,31,38,Sarıyer,4
77158,1317,0,31,38,Sarıyer,13
77159,2084,0,41,75,Sarıyer,15
77160,1264,0,16,60,Sarıyer,13
77161,1664,0,342,71,Sarıyer,16
77162,1432,1,26,75,Sarıyer,11
77163,549,0,339,38,Sarıyer,14
77164,1567,0,370,0,Sarıyer,1
77165,1382,0,91,60,Sarıyer,14
77166,148,0,71,12,Sarıyer,4
77167,1685,1,66,23,Sarıyer,13
77168,1685,1,66,23,Sarıyer,13
77169,1277,1,49,30,Sarıyer,16
77170,1982,0,50,4,Sarıyer,11
77171,1454,0,26,51,Sarıyer,11
77172,415,1,77,75,Sarıyer,18
77173,1277,1,49,30,Sarıyer,16
77174,971,1,21,39,Sarıyer,13
77175,187,1,366,54,Sarıyer,0
77176,1611,1,51,30,Sarıyer,13
77177,2008,1,31,78,Sarıyer,6
77178,1023,0,71,31,Sarıyer,13
77179,155,0,131,16,Sarıyer,13
77180,43,1,210,43,Sarıyer,14
77181,477,0,339,48,Sarıyer,16
77182,323,0,21,0,Sarıyer,13
77183,1637,0,61,36,Sarıyer,17
77184,97,1,97,48,Sarıyer,17
77185,2031,0,41,0,Sarıyer,11
77186,1048,0,21,24,Sarıyer,13
77187,1775,0,21,2,Sarıyer,13
77188,971,0,6,2,Sarıyer,11
77189,1864,0,353,78,Sarıyer,19
77190,931,0,160,4,Sarıyer,1
77191,1637,0,352,37,Sarıyer,17
77192,1432,0,1,38,Sarıyer,13
77193,336,1,51,48,Sarıyer,6
77194,720,1,366,0,Sarıyer,11
77195,1317,1,5,0,Sarıyer,4
77196,574,0,11,0,Sarıyer,0
77197,1317,1,5,0,Sarıyer,4
77198,971,0,6,2,Sarıyer,11
77199,2053,0,322,0,Sarıyer,18
77200,963,1,11,75,Sarıyer,0
77201,1488,0,26,60,Sarıyer,11
77202,1488,0,362,23,Sarıyer,16
77203,194,0,1,32,Sarıyer,15
77204,991,1,11,0,Sarıyer,11
77205,963,1,11,75,Sarıyer,0
77206,991,1,11,0,Sarıyer,11
77207,2008,0,69,4,Sarıyer,13
77208,2053,0,322,0,Sarıyer,18
77209,336,1,51,48,Sarıyer,6
77210,709,1,61,49,Sarıyer,16
77211,720,1,366,0,Sarıyer,11
77212,2031,0,41,0,Sarıyer,11
77213,2031,0,41,0,Sarıyer,11
77214,1894,1,353,0,Sarıyer,18
77215,56,1,81,31,Sarıyer,16
77216,132,0,85,60,Sarıyer,17
77217,1897,0,51,4,Sarıyer,11
77218,1933,0,18,60,Sarıyer,8
77219,1912,0,36,4,Sarıyer,0
77220,56,1,81,31,Sarıyer,16
77221,1552,0,13,0,Sarıyer,15
77222,2007,0,339,27,Sarıyer,13
77223,1382,0,366,2,Sarıyer,14
77224,1921,0,19,33,Sarıyer,13
77225,56,1,81,31,Sarıyer,16
77226,414,0,1,60,Sarıyer,2
77227,9,0,104,71,Sarıyer,1
77228,1246,0,26,60,Sarıyer,15
77229,1246,0,26,60,Sarıyer,15
77230,1246,0,26,60,Sarıyer,15
77231,2000,0,51,0,Sarıyer,0
77232,1648,0,353,4,Sarıyer,16
77233,352,0,31,32,Sarıyer,13
77234,2007,0,339,27,Sarıyer,13
77235,1894,1,353,0,Sarıyer,18
77236,1894,1,353,0,Sarıyer,18
77237,97,0,101,38,Sarıyer,15
77238,952,0,151,12,Sarıyer,13
77239,1743,1,41,38,Sarıyer,11
77240,187,1,86,48,Sarıyer,3
77241,400,1,155,4,Sarıyer,7
77242,971,0,6,2,Sarıyer,11
77243,574,0,11,0,Sarıyer,0
77244,1697,0,351,60,Sarıyer,14
77245,1897,0,151,0,Sarıyer,15
77246,592,1,11,38,Sarıyer,14
77247,1809,1,36,0,Sarıyer,17
77248,1810,0,252,43,Sarıyer,11
77249,1124,1,353,32,Sarıyer,13
77250,1562,1,339,48,Sarıyer,6
77251,1841,1,21,0,Sarıyer,0
77252,1810,0,252,43,Sarıyer,11
77253,1648,1,11,29,Sarıyer,0
77254,835,1,101,38,Sarıyer,0
77255,853,0,325,71,Sarıyer,18
77256,415,0,74,60,Sarıyer,17
77257,477,1,6,8,Sarıyer,0
77258,1112,0,210,0,Sarıyer,13
77259,1841,0,371,48,Sarıyer,15
77260,686,1,167,75,Sarıyer,18
77261,2113,0,71,81,Sarıyer,7
77262,1476,1,81,1,Sarıyer,14
77263,1049,0,101,40,Sarıyer,11
77264,245,0,130,60,Sarıyer,19
77265,971,0,360,34,Sarıyer,13
77266,1722,1,145,0,Sarıyer,0
77267,2106,1,11,54,Sarıyer,0
77268,971,0,360,34,Sarıyer,13
77269,1136,1,26,81,Sarıyer,2
77270,811,1,339,0,Sarıyer,15
77271,1936,0,366,23,Sarıyer,17
77272,1936,0,366,23,Sarıyer,17
77273,233,0,131,24,Sarıyer,16
77274,1936,0,366,23,Sarıyer,17
77275,1936,0,366,23,Sarıyer,17
77276,1124,0,76,37,Sarıyer,16
77277,1588,1,353,32,Sarıyer,0
77278,991,0,366,33,Sarıyer,11
77279,991,0,366,33,Sarıyer,11
77280,592,1,11,38,Sarıyer,14
77281,709,1,61,49,Sarıyer,16
77282,1897,1,11,2,Sarıyer,7
77283,709,1,61,49,Sarıyer,16
77284,1567,0,368,71,Sarıyer,13
77285,1567,0,368,71,Sarıyer,13
77286,650,0,31,60,Sarıyer,19
77287,1567,0,368,71,Sarıyer,13
77288,938,1,167,60,Sarıyer,11
77289,94,0,51,48,Sarıyer,16
77290,1789,0,31,38,Sarıyer,15
77291,94,0,51,48,Sarıyer,16
77292,1488,0,66,45,Sarıyer,11
77293,588,0,347,60,Sarıyer,11
77294,1809,1,36,0,Sarıyer,17
77295,588,0,347,60,Sarıyer,11
77296,1721,0,11,0,Sarıyer,13
77297,1798,0,51,41,Sarıyer,15
77298,1809,1,36,0,Sarıyer,17
77299,1298,1,106,38,Sarıyer,0
77300,1257,1,31,71,Sarıyer,13
77301,97,0,31,60,Sarıyer,5
77302,1257,1,31,71,Sarıyer,13
77303,720,1,366,0,Sarıyer,11
77304,298,0,101,16,Sarıyer,15
77305,148,1,87,81,Sarıyer,14
77306,991,0,366,33,Sarıyer,11
77307,1124,1,353,32,Sarıyer,13
77308,991,0,366,33,Sarıyer,11
77309,1789,0,31,38,Sarıyer,15
77310,132,0,85,60,Sarıyer,17
77311,1132,1,1,0,Sarıyer,0
77312,1721,0,21,48,Sarıyer,15
77313,930,0,360,38,Sarıyer,0
77314,1847,0,171,32,Sarıyer,15
77315,1272,0,353,0,Sarıyer,11
77316,1641,1,11,60,Sarıyer,14
77317,1297,0,19,32,Sarıyer,18
77318,1847,0,171,32,Sarıyer,15
77319,1297,0,19,32,Sarıyer,18
77320,650,0,81,4,Sarıyer,13
77321,1444,0,367,0,Sarıyer,14
77322,1444,0,367,0,Sarıyer,14
77323,646,0,21,27,Sarıyer,16
77324,1444,0,367,0,Sarıyer,14
77325,930,0,360,38,Sarıyer,0
77326,323,0,41,48,Sarıyer,15
77327,1626,0,352,27,Sarıyer,13
77328,205,0,51,75,Sarıyer,15
77329,451,1,360,78,Sarıyer,11
77330,1637,1,365,71,Sarıyer,17
77331,646,0,21,27,Sarıyer,16
77332,1963,0,20,0,Sarıyer,11
77333,1180,1,46,38,Sarıyer,13
77334,1897,0,51,27,Sarıyer,15
77335,1706,1,6,37,Sarıyer,18
77336,1706,1,6,37,Sarıyer,18
77337,1897,0,51,27,Sarıyer,15
77338,1578,0,347,60,Sarıyer,5
77339,771,0,26,45,Sarıyer,14
77340,1821,1,91,0,Sarıyer,14
77341,222,1,121,60,Sarıyer,2
77342,2080,1,39,75,Sarıyer,15
77343,882,1,85,48,Sarıyer,10
77344,615,0,366,0,Sarıyer,11
77345,1897,0,46,32,Sarıyer,13
77346,1897,0,46,32,Sarıyer,13
77347,1847,0,171,32,Sarıyer,15
77348,1024,0,36,27,Sarıyer,16
77349,1847,0,171,32,Sarıyer,15
77350,1847,0,171,32,Sarıyer,15
77351,1024,0,36,27,Sarıyer,16
77352,378,1,51,48,Sarıyer,17
77353,165,0,136,71,Sarıyer,15
77354,930,0,26,0,Sarıyer,11
77355,2149,0,103,60,Sarıyer,16
77356,1354,0,31,21,Sarıyer,15
77357,1354,0,31,21,Sarıyer,15
77358,1024,0,36,27,Sarıyer,16
77359,1354,0,31,21,Sarıyer,15
77360,966,0,366,71,Sarıyer,13
77361,2,0,11,43,Sarıyer,16
77362,588,0,41,43,Sarıyer,15
77363,2,0,11,43,Sarıyer,16
77364,1264,0,344,16,Sarıyer,0
77365,1264,0,344,16,Sarıyer,0
77366,283,0,46,60,Sarıyer,1
77367,1839,0,367,48,Sarıyer,15
77368,1264,0,344,16,Sarıyer,0
77369,550,1,21,35,Sarıyer,11
77370,1897,0,51,27,Sarıyer,15
77371,1068,0,360,12,Sarıyer,14
77372,1821,0,91,24,Sarıyer,16
77373,1068,0,360,12,Sarıyer,14
77374,708,1,3,32,Sarıyer,15
77375,1578,1,36,24,Sarıyer,11
77376,1803,0,26,38,Sarıyer,15
77377,1488,0,31,39,Sarıyer,13
77378,132,0,85,60,Sarıyer,17
77379,303,0,71,33,Sarıyer,11
77380,1124,0,16,33,Sarıyer,16
77381,2077,0,39,71,Sarıyer,15
77382,673,1,26,27,Sarıyer,19
77383,925,1,210,48,Sarıyer,12
77384,1963,0,6,1,Sarıyer,19
77385,1068,0,360,12,Sarıyer,14
77386,56,0,11,40,Sarıyer,13
77387,1731,1,344,1,Sarıyer,0
77388,290,0,101,33,Sarıyer,4
77389,290,0,101,33,Sarıyer,4
77390,1432,1,95,17,Sarıyer,16
77391,683,0,370,60,Sarıyer,14
77392,323,0,11,49,Sarıyer,0
77393,683,0,370,60,Sarıyer,14
77394,709,1,31,43,Sarıyer,13
77395,1897,1,6,2,Sarıyer,13
77396,415,0,86,60,Sarıyer,13
77397,792,1,86,32,Sarıyer,0
77398,415,0,86,60,Sarıyer,13
77399,771,0,26,45,Sarıyer,14
77400,132,0,85,60,Sarıyer,17
77401,615,0,1,32,Sarıyer,14
77402,451,0,360,41,Sarıyer,14
77403,615,0,1,32,Sarıyer,14
77404,1068,0,360,12,Sarıyer,14
77405,1616,0,353,8,Sarıyer,6
77406,1264,0,347,61,Sarıyer,13
77407,1637,1,31,38,Sarıyer,13
77408,649,0,6,21,Silivri,11
77409,278,3,28,31,Silivri,13
77410,221,3,121,0,Silivri,15
77411,649,0,21,71,Silivri,17
77412,352,2,56,48,Silivri,15
77413,1731,0,6,24,Silivri,1
77414,673,1,353,0,Silivri,0
77415,1821,0,31,0,Silivri,16
77416,588,0,347,0,Silivri,14
77417,1611,0,46,48,Silivri,0
77418,1721,1,355,60,Silivri,5
77419,1536,0,21,32,Silivri,16
77420,728,0,6,48,Silivri,14
77421,1538,1,36,37,Silivri,11
77422,1422,0,347,48,Silivri,11
77423,1611,0,46,48,Silivri,0
77424,44,0,366,33,Silivri,13
77425,991,3,360,39,Silivri,13
77426,64,3,25,60,Silivri,10
77427,1104,4,57,4,Silivri,3
77428,323,4,91,30,Silivri,6
77429,2031,3,81,37,Silivri,14
77430,1068,1,11,0,Silivri,15
77431,2031,3,81,37,Silivri,14
77432,2031,3,81,37,Silivri,14
77433,1124,0,6,49,Silivri,11
77434,1124,0,6,49,Silivri,11
77435,834,1,51,2,Silivri,15
77436,834,1,51,2,Silivri,15
77437,1697,4,41,33,Silivri,15
77438,753,3,11,0,Silivri,11
77439,1432,1,368,37,Silivri,18
77440,649,0,6,21,Silivri,11
77441,1432,1,368,37,Silivri,18
77442,930,2,11,0,Silivri,13
77443,1697,4,41,33,Silivri,15
77444,951,0,11,24,Silivri,15
77445,1588,0,21,60,Silivri,15
77446,991,0,353,27,Silivri,14
77447,221,3,121,0,Silivri,15
77448,1317,4,16,38,Silivri,14
77449,148,1,87,81,Silivri,14
77450,1068,1,11,0,Silivri,15
77451,451,2,339,49,Silivri,0
77452,2059,2,41,36,Silivri,0
77453,1246,2,335,60,Silivri,4
77454,1538,1,36,37,Silivri,11
77455,925,3,210,37,Silivri,1
77456,148,1,87,81,Silivri,14
77457,753,3,11,0,Silivri,11
77458,925,3,210,37,Silivri,1
77459,1246,2,335,60,Silivri,4
77460,2059,2,41,36,Silivri,0
77461,649,0,1,34,Silivri,11
77462,2059,2,41,36,Silivri,0
77463,925,3,210,37,Silivri,1
77464,451,0,11,38,Silivri,13
77465,1285,1,66,0,Silivri,14
77466,442,0,26,35,Silivri,0
77467,894,1,9,48,Silivri,11
77468,1078,3,353,1,Silivri,0
77469,1830,0,21,33,Silivri,13
77470,323,4,91,30,Silivri,6
77471,685,0,36,48,Silivri,0
77472,279,2,56,48,Silivri,11
77473,352,2,56,48,Silivri,15
77474,673,1,1,27,Silivri,16
77475,352,2,56,48,Silivri,15
77476,1367,0,1,17,Silivri,0
77477,1588,1,61,30,Silivri,0
77478,649,0,6,21,Silivri,11
77479,673,1,1,27,Silivri,16
77480,1118,1,51,44,Silivri,11
77481,726,1,366,1,Silivri,0
77482,925,3,210,37,Silivri,1
77483,1104,4,57,4,Silivri,3
77484,991,0,21,16,Silivri,14
77485,991,0,21,16,Silivri,14
77486,1538,1,36,37,Silivri,11
77487,1538,1,36,37,Silivri,11
77488,148,1,87,81,Silivri,14
77489,1211,0,11,24,Silivri,14
77490,1104,4,57,4,Silivri,3
77491,1317,4,16,38,Silivri,14
77492,323,4,91,30,Silivri,6
77493,673,0,36,24,Silivri,13
77494,1382,0,347,49,Silivri,11
77495,753,3,71,29,Silivri,14
77496,1104,0,6,38,Silivri,11
77497,991,0,21,16,Silivri,14
77498,1536,3,56,23,Silivri,4
77499,615,1,366,16,Silivri,17
77500,1536,3,56,23,Silivri,4
77501,1944,1,339,48,Silivri,18
77502,1620,0,11,75,Silivri,18
77503,991,2,65,60,Silivri,17
77504,971,4,1,0,Silivri,13
77505,1721,3,167,32,Silivri,0
77506,1068,1,11,0,Silivri,15
77507,2008,3,61,49,Silivri,17
77508,414,2,16,60,Silivri,11
77509,1697,4,21,48,Silivri,2
77510,1488,1,56,43,Silivri,14
77511,853,3,353,0,Silivri,11
77512,1297,3,86,15,Silivri,1
77513,930,1,1,49,Silivri,13
77514,2106,1,3,12,Silivri,11
77515,792,1,101,0,Silivri,13
77516,649,1,1,0,Silivri,13
77517,202,2,46,33,Silivri,14
77518,674,0,101,0,Silivri,13
77519,674,0,101,0,Silivri,13
77520,811,2,26,43,Silivri,0
77521,1285,1,77,60,Silivri,0
77522,811,2,26,43,Silivri,0
77523,971,4,353,0,Silivri,11
77524,853,3,347,43,Silivri,11
77525,853,3,347,43,Silivri,11
77526,1897,1,347,0,Silivri,15
77527,811,2,26,43,Silivri,0
77528,930,3,121,27,Silivri,14
77529,1297,3,36,48,Silivri,14
77530,853,3,347,43,Silivri,11
77531,1068,3,347,45,Silivri,0
77532,1285,3,77,75,Silivri,0
77533,203,3,39,23,Silivri,0
77534,1968,3,339,0,Silivri,3
77535,971,4,353,0,Silivri,11
77536,97,1,131,2,Silivri,15
77537,1242,0,21,43,Silivri,11
77538,284,2,353,75,Silivri,1
77539,1963,0,93,8,Silivri,17
77540,1317,0,353,2,Silivri,13
77541,414,1,36,37,Silivri,11
77542,951,0,26,0,Silivri,13
77543,951,0,26,0,Silivri,13
77544,951,0,26,0,Silivri,13
77545,477,3,31,32,Silivri,16
77546,538,1,366,17,Silivri,19
77547,572,0,81,60,Silivri,14
77548,186,0,366,40,Silivri,14
77549,1124,1,360,2,Silivri,14
77550,1124,1,360,2,Silivri,14
77551,881,0,6,32,Silivri,2
77552,834,0,13,0,Silivri,15
77553,1124,1,360,2,Silivri,14
77554,753,3,31,27,Silivri,13
77555,775,1,21,78,Silivri,0
77556,1297,0,31,49,Silivri,13
77557,1048,1,353,0,Silivri,14
77558,1048,1,353,0,Silivri,14
77559,881,0,31,0,Silivri,14
77560,1401,0,31,0,Silivri,14
77561,596,3,76,4,Silivri,11
77562,588,0,366,48,Silivri,11
77563,1721,0,81,37,Silivri,11
77564,322,1,36,48,Silivri,14
77565,284,2,353,75,Silivri,1
77566,511,0,121,48,Silivri,19
77567,951,0,41,2,Silivri,15
77568,1196,4,21,60,Silivri,13
77569,922,4,16,0,Silivri,13
77570,1789,3,56,32,Silivri,16
77571,1789,3,56,32,Silivri,16
77572,1982,0,76,38,Silivri,11
77573,913,1,353,16,Silivri,13
77574,913,1,353,16,Silivri,13
77575,497,3,366,4,Silivri,1
77576,913,1,353,16,Silivri,13
77577,1330,0,111,48,Silivri,14
77578,387,1,360,33,Silivri,14
77579,951,0,39,12,Silivri,16
77580,278,2,339,33,Silivri,11
77581,1024,3,11,43,Silivri,13
77582,1789,3,56,32,Silivri,16
77583,708,2,332,43,Silivri,11
77584,1024,1,11,0,Silivri,14
77585,881,0,317,81,Silivri,10
77586,615,3,46,17,Silivri,13
77587,1149,0,1,38,Silivri,0
77588,778,1,26,0,Silivri,11
77589,1124,0,46,0,Silivri,11
77590,1149,0,1,38,Silivri,0
77591,1664,2,21,37,Silivri,0
77592,187,3,77,35,Silivri,14
77593,1149,0,1,38,Silivri,0
77594,250,0,339,27,Silivri,13
77595,477,2,339,78,Silivri,11
77596,1360,2,31,33,Silivri,14
77597,217,3,36,18,Silivri,15
77598,673,1,31,32,Silivri,14
77599,278,1,1,48,Silivri,0
77600,1432,2,366,36,Silivri,0
77601,708,1,332,39,Silivri,11
77602,1149,1,26,60,Silivri,14
77603,1,1,13,0,Silivri,0
77604,1,1,13,0,Silivri,0
77605,2059,4,66,75,Silivri,18
77606,2059,4,66,75,Silivri,18
77607,771,0,21,0,Silivri,14
77608,1048,0,61,0,Silivri,16
77609,1223,0,56,24,Silivri,13
77610,414,0,1,60,Silivri,13
77611,980,1,26,75,Silivri,14
77612,980,1,26,75,Silivri,14
77613,980,1,26,75,Silivri,14
77614,1517,1,89,0,Silivri,16
77615,1517,1,89,0,Silivri,16
77616,1246,1,339,75,Silivri,4
77617,1517,1,89,0,Silivri,16
77618,1246,2,360,48,Silivri,0
77619,1963,3,22,4,Silivri,13
77620,1382,2,28,2,Silivri,16
77621,1963,3,22,4,Silivri,13
77622,490,2,360,16,Silivri,0
77623,1382,2,28,2,Silivri,16
77624,1884,4,71,2,Silivri,15
77625,1517,1,89,0,Silivri,16
77626,1517,1,89,0,Silivri,16
77627,511,0,121,48,Silivri,19
77628,2008,0,1,60,Silivri,13
77629,2008,0,1,60,Silivri,13
77630,2008,0,1,60,Silivri,13
77631,1180,1,86,8,Silivri,14
77632,881,1,353,39,Silivri,0
77633,881,1,353,39,Silivri,0
77634,881,1,353,39,Silivri,0
77635,1180,2,71,8,Silivri,15
77636,1342,1,86,0,Silivri,2
77637,1342,1,86,0,Silivri,2
77638,1342,1,86,0,Silivri,2
77639,918,0,360,0,Silivri,1
77640,588,0,366,60,Silivri,11
77641,588,0,353,16,Silivri,14
77642,918,0,360,0,Silivri,1
77643,426,0,31,4,Silivri,11
77644,1546,0,31,4,Silivri,18
77645,1546,0,31,4,Silivri,18
77646,1706,0,21,38,Silivri,17
77647,918,0,360,0,Silivri,1
77648,1488,1,121,24,Silivri,14
77649,615,3,363,23,Silivri,15
77650,1850,3,1,48,Silivri,17
77651,1124,0,46,23,Silivri,11
77652,186,3,360,33,Silivri,14
77653,588,0,353,16,Silivri,14
77654,2105,0,16,27,Silivri,15
77655,588,0,366,27,Silivri,15
77656,1488,1,121,24,Silivri,14
77657,1546,0,31,4,Silivri,18
77658,649,0,366,1,Silivri,13
77659,1611,0,61,75,Silivri,13
77660,1611,0,61,75,Silivri,13
77661,1124,2,353,46,Silivri,11
77662,1124,2,353,46,Silivri,11
77663,1124,2,353,46,Silivri,11
77664,1317,1,31,48,Silivri,14
77665,364,3,81,27,Silivri,16
77666,771,0,46,60,Silivri,11
77667,951,3,46,48,Silivri,14
77668,1264,0,31,36,Silivri,0
77669,1264,0,31,36,Silivri,0
77670,289,3,339,60,Silivri,11
77671,516,1,16,43,Silivri,15
77672,728,1,11,60,Silivri,11
77673,1196,3,61,49,Silivri,0
77674,1401,1,61,24,Silivri,5
