,Fiyat,Oda,Alan,Yas,Konum,Kat
34696,791,2,339,0,Eyüpsultan,1
34697,791,2,339,0,Eyüpsultan,1
34698,791,2,339,0,Eyüpsultan,1
34699,791,2,339,0,Eyüpsultan,1
34700,588,2,317,2,Eyüpsultan,0
34701,780,4,6,38,Eyüpsultan,0
34702,780,4,6,38,Eyüpsultan,0
34703,1517,0,95,0,Eyüpsultan,0
34704,377,0,1,71,Eyüpsultan,0
34705,753,4,353,0,Eyüpsultan,0
34706,1693,0,31,39,Eyüpsultan,0
34707,1211,4,352,60,Eyüpsultan,0
34708,415,0,111,16,Eyüpsultan,0
34709,498,4,111,38,Eyüpsultan,0
34710,186,0,353,38,Eyüpsultan,0
34711,1211,4,352,60,Eyüpsultan,0
34712,186,0,353,38,Eyüpsultan,0
34713,186,0,353,38,Eyüpsultan,0
34714,734,4,21,17,Eyüpsultan,0
34715,76,1,71,0,Eyüpsultan,0
34716,780,4,6,38,Eyüpsultan,0
34717,76,1,71,0,Eyüpsultan,0
34718,477,3,353,33,Eyüpsultan,0
34719,2007,2,11,0,Eyüpsultan,0
34720,2007,2,11,0,Eyüpsultan,0
34721,734,4,21,17,Eyüpsultan,0
34722,780,4,6,38,Eyüpsultan,0
34723,1830,4,66,43,Eyüpsultan,0
34724,1223,1,6,48,Eyüpsultan,0
34725,1278,4,11,48,Eyüpsultan,0
34726,2007,2,11,0,Eyüpsultan,0
34727,2007,2,11,0,Eyüpsultan,0
34728,754,2,193,2,Eyüpsultan,0
34729,1297,0,21,4,Eyüpsultan,0
34730,1297,0,21,4,Eyüpsultan,0
34731,1104,1,1,8,Eyüpsultan,0
34732,588,1,314,48,Eyüpsultan,0
34733,734,4,21,17,Eyüpsultan,0
34734,1702,4,51,34,Eyüpsultan,1
34735,1278,4,11,48,Eyüpsultan,0
34736,1238,0,31,19,Eyüpsultan,0
34737,834,2,21,16,Eyüpsultan,0
34738,834,2,21,16,Eyüpsultan,0
34739,1648,0,193,17,Eyüpsultan,0
34740,661,0,121,4,Eyüpsultan,0
34741,1648,0,193,17,Eyüpsultan,0
34742,1648,0,193,17,Eyüpsultan,0
34743,74,0,41,39,Eyüpsultan,0
34744,74,0,41,39,Eyüpsultan,0
34745,834,2,21,16,Eyüpsultan,0
34746,477,0,353,32,Eyüpsultan,0
34747,187,0,98,48,Eyüpsultan,0
34748,279,2,151,37,Eyüpsultan,0
34749,811,0,21,49,Eyüpsultan,0
34750,811,0,21,49,Eyüpsultan,0
34751,279,2,151,37,Eyüpsultan,0
34752,1611,2,11,4,Eyüpsultan,0
34753,34,0,122,0,Eyüpsultan,0
34754,1468,3,322,71,Eyüpsultan,0
34755,853,0,31,24,Eyüpsultan,0
34756,1588,0,20,4,Eyüpsultan,0
34757,1588,0,20,4,Eyüpsultan,0
34758,1588,0,20,4,Eyüpsultan,0
34759,1264,1,16,48,Eyüpsultan,1
34760,1210,0,95,4,Eyüpsultan,0
34761,754,0,176,16,Eyüpsultan,0
34762,136,0,51,60,Eyüpsultan,0
34763,34,0,353,38,Eyüpsultan,0
34764,834,2,21,16,Eyüpsultan,0
34765,278,2,1,78,Eyüpsultan,0
34766,1068,1,19,0,Eyüpsultan,0
34767,1149,1,21,4,Eyüpsultan,0
34768,279,0,111,21,Eyüpsultan,0
34769,764,1,353,2,Eyüpsultan,0
34770,1264,3,81,23,Eyüpsultan,0
34771,1264,4,366,0,Eyüpsultan,0
34772,811,3,26,48,Eyüpsultan,0
34773,2022,3,31,48,Eyüpsultan,0
34774,725,4,111,16,Eyüpsultan,0
34775,708,3,353,18,Eyüpsultan,0
34776,1285,1,66,0,Eyüpsultan,0
34777,1024,2,322,0,Eyüpsultan,0
34778,1897,1,151,0,Eyüpsultan,0
34779,1226,2,121,48,Eyüpsultan,0
34780,517,4,184,32,Eyüpsultan,0
34781,1223,0,121,0,Eyüpsultan,0
34782,1211,2,1,37,Eyüpsultan,0
34783,250,0,1,0,Eyüpsultan,0
34784,250,0,1,0,Eyüpsultan,0
34785,881,0,315,81,Eyüpsultan,0
34786,881,0,315,81,Eyüpsultan,0
34787,187,4,31,39,Eyüpsultan,0
34788,187,4,31,39,Eyüpsultan,0
34789,811,0,353,30,Eyüpsultan,0
34790,1721,0,41,61,Eyüpsultan,0
34791,375,0,360,24,Eyüpsultan,0
34792,991,0,366,4,Eyüpsultan,0
34793,414,0,353,17,Eyüpsultan,0
34794,514,0,101,60,Eyüpsultan,0
34795,1068,1,19,0,Eyüpsultan,0
34796,278,2,1,78,Eyüpsultan,0
34797,278,2,1,78,Eyüpsultan,0
34798,995,2,353,1,Eyüpsultan,0
34799,314,1,151,0,Eyüpsultan,0
34800,9,0,38,60,Eyüpsultan,0
34801,1933,1,48,4,Eyüpsultan,0
34802,663,1,347,71,Eyüpsultan,0
34803,663,1,347,71,Eyüpsultan,0
34804,663,1,347,71,Eyüpsultan,0
34805,1826,3,53,0,Eyüpsultan,0
34806,951,1,353,0,Eyüpsultan,0
34807,1648,0,29,12,Eyüpsultan,1
34808,1297,0,366,23,Eyüpsultan,0
34809,963,0,314,60,Eyüpsultan,0
34810,1637,0,1,39,Eyüpsultan,0
34811,1637,0,1,39,Eyüpsultan,0
34812,1775,0,109,60,Eyüpsultan,1
34813,1035,0,201,60,Eyüpsultan,0
34814,1775,0,109,60,Eyüpsultan,1
34815,786,4,360,39,Eyüpsultan,0
34816,786,4,360,39,Eyüpsultan,0
34817,834,4,21,60,Eyüpsultan,0
34818,1721,4,184,37,Eyüpsultan,0
34819,640,4,6,17,Eyüpsultan,0
34820,1794,2,26,33,Eyüpsultan,0
34821,1794,2,26,33,Eyüpsultan,0
34822,708,4,306,61,Eyüpsultan,0
34823,708,4,306,61,Eyüpsultan,0
34824,1697,2,193,23,Eyüpsultan,0
34825,1488,2,46,4,Eyüpsultan,0
34826,9,0,38,60,Eyüpsultan,0
34827,9,0,38,60,Eyüpsultan,0
34828,1641,0,366,0,Eyüpsultan,0
34829,1305,4,26,38,Eyüpsultan,0
34830,1488,0,366,49,Eyüpsultan,0
34831,1488,0,366,49,Eyüpsultan,0
34832,1963,2,36,60,Eyüpsultan,0
34833,1068,0,16,27,Eyüpsultan,0
34834,2045,0,6,60,Eyüpsultan,0
34835,930,1,1,23,Eyüpsultan,0
34836,1488,0,366,49,Eyüpsultan,0
34837,1068,0,347,0,Eyüpsultan,0
34838,1264,4,76,0,Eyüpsultan,0
34839,1536,1,21,48,Eyüpsultan,1
34840,1687,1,130,4,Eyüpsultan,0
34841,1264,4,76,0,Eyüpsultan,0
34842,876,4,353,8,Eyüpsultan,0
34843,1897,0,21,0,Eyüpsultan,1
34844,319,0,98,71,Eyüpsultan,0
34845,2143,1,36,71,Eyüpsultan,0
34846,2143,1,36,71,Eyüpsultan,0
34847,2143,1,36,71,Eyüpsultan,0
34848,516,2,367,33,Eyüpsultan,0
34849,1454,1,317,71,Eyüpsultan,0
34850,1272,4,16,23,Eyüpsultan,0
34851,2125,2,71,0,Eyüpsultan,0
34852,1779,2,13,8,Eyüpsultan,0
34853,245,4,90,38,Eyüpsultan,0
34854,728,4,41,17,Eyüpsultan,0
34855,1139,4,51,60,Eyüpsultan,0
34856,728,4,41,17,Eyüpsultan,0
34857,1180,2,11,0,Eyüpsultan,0
34858,1188,1,357,1,Eyüpsultan,0
34859,1068,1,366,48,Eyüpsultan,0
34860,1317,1,11,12,Eyüpsultan,0
34861,1317,1,11,12,Eyüpsultan,0
34862,1246,1,26,16,Eyüpsultan,0
34863,1579,4,81,38,Eyüpsultan,0
34864,1579,4,81,38,Eyüpsultan,0
34865,1648,1,366,23,Eyüpsultan,0
34866,1246,1,322,0,Eyüpsultan,0
34867,1285,0,347,78,Eyüpsultan,0
34868,1611,0,36,0,Eyüpsultan,0
34869,1291,0,66,0,Eyüpsultan,1
34870,1721,0,31,16,Eyüpsultan,0
34871,278,0,6,33,Eyüpsultan,0
34872,1743,0,1,71,Eyüpsultan,0
34873,615,0,339,2,Eyüpsultan,0
34874,1809,0,61,16,Eyüpsultan,0
34875,2063,1,61,0,Eyüpsultan,0
34876,1031,1,1,2,Eyüpsultan,0
34877,1031,1,1,2,Eyüpsultan,0
34878,1089,0,66,35,Eyüpsultan,0
34879,1488,1,21,0,Eyüpsultan,0
34880,791,0,1,12,Eyüpsultan,0
34881,1089,0,66,35,Eyüpsultan,0
34882,1089,0,66,35,Eyüpsultan,0
34883,1317,4,337,48,Eyüpsultan,1
34884,1089,0,66,35,Eyüpsultan,0
34885,1488,0,81,37,Eyüpsultan,0
34886,56,4,46,60,Eyüpsultan,0
34887,56,4,46,60,Eyüpsultan,0
34888,1432,0,1,4,Eyüpsultan,0
34889,917,0,360,8,Eyüpsultan,0
34890,1579,4,81,38,Eyüpsultan,0
34891,1317,0,11,60,Eyüpsultan,0
34892,1579,4,81,38,Eyüpsultan,0
34893,971,1,56,48,Eyüpsultan,0
34894,771,4,36,32,Eyüpsultan,0
34895,1180,0,8,37,Eyüpsultan,0
34896,1104,4,16,4,Eyüpsultan,0
34897,1693,4,24,75,Eyüpsultan,0
34898,708,0,353,75,Eyüpsultan,0
34899,387,0,353,39,Eyüpsultan,0
34900,387,0,353,39,Eyüpsultan,0
34901,708,0,353,75,Eyüpsultan,0
34902,991,0,353,0,Eyüpsultan,0
34903,1300,1,10,37,Eyüpsultan,0
34904,1422,0,342,60,Eyüpsultan,1
34905,1588,1,370,0,Eyüpsultan,0
34906,1864,1,61,2,Eyüpsultan,0
34907,1588,1,370,0,Eyüpsultan,0
34908,2000,0,341,0,Eyüpsultan,0
34909,2121,0,101,60,Eyüpsultan,0
34910,1578,4,353,2,Eyüpsultan,1
34911,1468,2,1,0,Eyüpsultan,0
34912,1468,2,1,0,Eyüpsultan,0
34913,1379,2,66,24,Eyüpsultan,0
34914,1379,2,66,24,Eyüpsultan,0
34915,1024,2,1,33,Eyüpsultan,0
34916,1578,4,353,2,Eyüpsultan,1
34917,1196,0,41,33,Eyüpsultan,0
34918,674,0,141,60,Eyüpsultan,0
34919,1789,0,368,37,Eyüpsultan,1
34920,1789,0,368,37,Eyüpsultan,1
34921,1300,1,10,37,Eyüpsultan,0
34922,1124,0,366,42,Eyüpsultan,0
34923,63,2,1,0,Eyüpsultan,1
34924,930,2,353,0,Eyüpsultan,0
34925,2008,4,26,48,Eyüpsultan,1
34926,966,0,26,60,Eyüpsultan,0
34927,1264,0,78,4,Eyüpsultan,0
34928,1264,0,78,4,Eyüpsultan,0
34929,742,0,360,2,Eyüpsultan,0
34930,1264,0,78,4,Eyüpsultan,0
34931,1444,0,353,4,Eyüpsultan,0
34932,742,0,360,2,Eyüpsultan,0
34933,966,0,26,12,Eyüpsultan,0
34934,2035,0,46,32,Eyüpsultan,0
34935,1853,4,339,71,Eyüpsultan,1
34936,1454,1,81,48,Eyüpsultan,0
34937,184,4,86,0,Eyüpsultan,0
34938,184,4,86,0,Eyüpsultan,0
34939,1853,4,339,71,Eyüpsultan,1
34940,1853,4,339,71,Eyüpsultan,1
34941,1341,0,60,12,Eyüpsultan,0
34942,951,4,360,2,Eyüpsultan,0
34943,951,4,360,2,Eyüpsultan,0
34944,951,4,360,2,Eyüpsultan,0
34945,1488,2,353,8,Eyüpsultan,0
34946,49,4,86,37,Eyüpsultan,0
34947,1341,0,60,12,Eyüpsultan,0
34948,1267,3,21,1,Eyüpsultan,0
34949,1267,3,21,1,Eyüpsultan,0
34950,1267,3,21,1,Eyüpsultan,0
34951,697,0,61,60,Eyüpsultan,0
34952,1664,0,16,60,Eyüpsultan,1
34953,615,3,353,8,Eyüpsultan,0
34954,1853,4,339,71,Eyüpsultan,1
34955,1272,1,11,48,Eyüpsultan,0
34956,1857,0,357,23,Eyüpsultan,0
34957,1909,0,51,38,Eyüpsultan,0
34958,1264,4,353,0,Eyüpsultan,0
34959,1648,4,322,48,Eyüpsultan,0
34960,1648,4,322,48,Eyüpsultan,0
34961,1510,4,121,0,Eyüpsultan,0
34962,673,0,16,29,Eyüpsultan,0
34963,549,4,332,60,Eyüpsultan,0
34964,2049,4,227,37,Eyüpsultan,0
34965,728,0,319,60,Eyüpsultan,0
34966,908,0,269,4,Eyüpsultan,0
34967,1354,0,91,2,Eyüpsultan,0
34968,1354,4,71,23,Eyüpsultan,0
34969,63,2,1,0,Eyüpsultan,1
34970,753,2,315,23,Eyüpsultan,0
34971,753,2,315,23,Eyüpsultan,0
34972,1710,2,11,23,Eyüpsultan,0
34973,853,0,360,33,Eyüpsultan,0
34974,853,0,360,33,Eyüpsultan,0
34975,992,0,106,0,Eyüpsultan,1
34976,992,0,106,0,Eyüpsultan,1
34977,991,0,26,32,Eyüpsultan,0
34978,1789,1,31,23,Eyüpsultan,0
34979,932,1,185,60,Eyüpsultan,0
34980,784,4,121,17,Eyüpsultan,0
34981,2008,4,26,48,Eyüpsultan,1
34982,478,1,56,48,Eyüpsultan,0
34983,478,1,56,48,Eyüpsultan,0
34984,753,2,315,23,Eyüpsultan,0
34985,728,1,21,17,Eyüpsultan,0
34986,1124,0,366,42,Eyüpsultan,0
34987,1124,0,13,71,Eyüpsultan,0
34988,771,0,366,2,Eyüpsultan,0
34989,970,1,61,60,Eyüpsultan,0
34990,971,0,360,48,Eyüpsultan,0
34991,414,0,3,32,Eyüpsultan,0
34992,1578,0,76,0,Eyüpsultan,0
34993,1305,1,367,0,Eyüpsultan,0
34994,1648,0,1,0,Eyüpsultan,0
34995,1162,1,360,0,Eyüpsultan,0
34996,937,0,363,0,Eyüpsultan,0
34997,1963,0,26,2,Eyüpsultan,0
34998,1076,4,41,60,Eyüpsultan,0
34999,1076,4,41,60,Eyüpsultan,0
35000,1468,1,31,1,Eyüpsultan,0
35001,1076,4,41,60,Eyüpsultan,0
35002,1468,1,31,1,Eyüpsultan,0
35003,45,0,77,17,Eyüpsultan,0
35004,1367,0,366,60,Eyüpsultan,0
35005,45,0,77,17,Eyüpsultan,0
35006,1620,4,160,27,Eyüpsultan,0
35007,45,0,77,17,Eyüpsultan,0
35008,991,0,353,4,Eyüpsultan,0
35009,815,0,365,60,Eyüpsultan,0
35010,815,0,365,60,Eyüpsultan,0
35011,233,0,56,43,Eyüpsultan,0
35012,1162,0,339,60,Eyüpsultan,1
35013,1382,1,61,49,Eyüpsultan,0
35014,1382,1,61,49,Eyüpsultan,0
35015,876,0,356,60,Eyüpsultan,1
35016,1181,4,101,0,Eyüpsultan,0
35017,414,0,3,32,Eyüpsultan,0
35018,1104,0,360,0,Eyüpsultan,0
35019,1534,2,51,1,Eyüpsultan,1
35020,1874,3,37,37,Eyüpsultan,0
35021,576,4,21,0,Eyüpsultan,0
35022,1798,0,61,16,Eyüpsultan,0
35023,2049,0,131,0,Eyüpsultan,0
35024,1211,0,121,0,Eyüpsultan,0
35025,1211,0,121,0,Eyüpsultan,0
35026,1341,0,121,23,Eyüpsultan,0
35027,205,0,86,12,Eyüpsultan,0
35028,205,0,86,12,Eyüpsultan,0
35029,303,1,104,37,Eyüpsultan,0
35030,45,3,81,4,Eyüpsultan,0
35031,1068,3,339,0,Eyüpsultan,0
35032,1611,2,21,0,Eyüpsultan,0
35033,1180,1,360,23,Eyüpsultan,0
35034,1488,3,21,39,Eyüpsultan,0
35035,1488,3,21,39,Eyüpsultan,0
35036,1798,1,66,48,Eyüpsultan,1
35037,1664,3,11,0,Eyüpsultan,0
35038,1354,0,11,27,Eyüpsultan,0
35039,1305,3,1,48,Eyüpsultan,0
35040,1264,0,46,60,Eyüpsultan,0
35041,1798,1,66,48,Eyüpsultan,1
35042,951,1,360,48,Eyüpsultan,0
35043,778,0,21,60,Eyüpsultan,0
35044,2106,4,61,2,Eyüpsultan,0
